id,weight,price
i-887418,0.172,823.84
i-887419,0.28,106.06
i-887420,0.21,623.48
i-887421,0.166,941.7
i-887422,1.25,2592.92
i-887423,1.25,2592.92
i-887424,1.48,235.71
i-887425,0.166,941.7
i-887426,0.21,623.48
i-887427,0.166,941.7
i-887428,0.28,529.2
i-887429,0.98,153.21
i-887430,0.495,152.04
i-887431,0.483,1295.28
i-887432,0.21,623.48
i-887433,0.78,117.85
i-887434,0.98,153.21
i-887435,0.495,152.04
i-887436,0.28,529.2
i-887437,0.28,529.2
i-887438,0.78,117.85
i-887439,0.21,623.48
i-887440,0.21,623.48
i-887441,0.38,35.35
i-887442,0.28,529.2
i-887443,0.172,823.84
i-887444,0.38,35.35
i-887445,1.48,235.71
i-887446,0.44,561.01
i-887447,1.37,2946.5
i-887448,0.98,153.21
i-887449,0.2,47.13
i-887450,0.2,47.13
i-887451,0.483,583.41
i-887452,0.172,823.84
i-887453,0.28,529.2
i-887454,0.172,823.84
i-887455,0.28,106.06
i-887456,1.25,2592.92
i-887457,0.495,152.04
i-887458,0.28,529.2
i-887459,0.172,823.84
i-887460,0.88,106.06
i-887461,1.37,2946.5
i-887462,0.44,561.01
i-887463,0.188,1354.22
i-887464,0.78,117.85
i-887465,0.483,1295.28
i-887466,1.25,2592.92
i-887467,0.495,152.04
i-887468,1.37,2946.5
i-887469,0.495,152.04
i-887470,0.28,106.06
i-887471,0.38,35.35
i-887472,0.28,106.06
i-887473,0.495,152.04
i-887474,0.188,1354.22
i-887475,0.38,35.35
i-887476,0.21,623.48
i-887477,0.88,106.06
i-887478,0.188,1354.22
i-887479,1.25,2592.92
i-887480,0.78,117.85
i-887481,0.78,117.85
i-887482,0.21,623.48
i-887483,0.188,1354.22
i-887484,0.188,1354.22
i-887485,1.37,2946.5
i-887486,0.495,152.04
i-887487,1.25,2592.92
i-887488,0.44,561.01
i-887489,1.48,235.71
i-887490,0.44,561.01
i-887491,0.44,561.01
i-887492,0.28,529.2
i-887493,1.25,2592.92
i-887494,0.483,94.28
i-887495,1.28,176.76
i-887496,0.172,823.84
i-887497,1.25,2592.92
i-887498,0.88,106.06
i-887499,0.188,1354.22
i-887500,0.483,583.41
i-887501,1.25,2592.92
i-887502,0.483,94.28
i-887503,0.495,152.04
i-887504,0.28,106.06
i-887505,0.495,152.04
i-887506,1.25,2592.92
i-887507,0.2,47.13
i-887508,0.88,106.06
i-887509,0.483,94.28
i-887510,0.21,623.48
i-887511,0.21,623.48
i-887512,0.78,117.85
i-887513,0.483,94.28
i-887514,0.483,1295.28
i-887515,0.28,106.06
i-887516,0.38,35.35
i-887517,0.38,35.35
i-887518,1.48,235.71
i-887519,0.2,47.13
i-887520,0.483,583.41
i-887521,0.38,35.35
i-887522,0.44,561.01
i-887523,0.98,153.21
i-887524,0.166,941.7
i-887525,1.25,2592.92
i-887526,0.495,152.04
i-887527,1.37,2946.5
i-887528,0.483,1295.28
i-887529,0.172,823.84
i-887530,1.28,176.76
i-887531,0.28,106.06
i-887532,0.2,47.13
i-887533,0.483,94.28
i-887534,1.25,2592.92
i-887535,0.28,529.2
i-887536,1.28,176.76
i-887537,1.48,235.71
i-887538,1.37,2946.5
i-887539,0.44,561.01
i-887540,0.28,106.06
i-887541,0.166,941.7
i-887542,0.188,1354.22
i-887543,0.98,153.21
i-887544,1.28,176.76
i-887545,1.48,235.71
i-887546,0.166,941.7
i-887547,0.28,529.2
i-887548,0.483,94.28
i-887549,0.78,117.85
i-887550,0.166,941.7
i-887551,0.166,941.7
i-887552,0.88,106.06
i-887553,0.28,106.06
i-887554,0.78,117.85
i-887555,1.48,235.71
i-887556,0.483,1295.28
i-887557,0.483,583.41
i-887558,0.483,1295.28
i-887559,1.28,176.76
i-887560,1.25,2592.92
i-887561,1.37,2946.5
i-887562,0.38,35.35
i-887563,0.188,1354.22
i-887564,1.48,235.71
i-887565,1.28,176.76
i-887566,0.495,152.04
i-887567,0.28,529.2
i-887568,0.495,152.04
i-887569,0.21,623.48
i-887570,0.483,583.41
i-887571,1.28,176.76
i-887572,0.28,529.2
i-887573,0.38,35.35
i-887574,0.44,561.01
i-887575,0.495,152.04
i-887576,0.78,117.85
i-887577,1.37,2946.5
i-887578,0.172,823.84
i-887579,0.166,941.7
i-887580,1.25,2592.92
i-887581,1.48,235.71
i-887582,0.188,1354.22
i-887583,0.21,623.48
i-887584,1.37,2946.5
i-887585,0.495,152.04
i-887586,0.483,583.41
i-887587,0.28,106.06
i-887588,0.28,529.2
i-887589,0.44,561.01
i-887590,0.88,106.06
i-887591,0.172,823.84
i-887592,0.28,529.2
i-887593,0.28,106.06
i-887594,1.37,2946.5
i-887595,1.28,176.76
i-887596,1.28,176.76
i-887597,0.2,47.13
i-887598,0.38,35.35
i-887599,0.166,941.7
i-887600,0.21,623.48
i-887601,0.44,561.01
i-887602,0.28,106.06
i-887603,1.48,235.71
i-887604,0.495,152.04
i-887605,0.28,106.06
i-887606,0.21,623.48
i-887607,0.172,823.84
i-887608,0.172,823.84
i-887609,0.38,35.35
i-887610,0.188,1354.22
i-887611,1.48,235.71
i-887612,0.483,94.28
i-887613,0.28,529.2
i-887614,0.21,623.48
i-887615,1.25,2592.92
i-887616,0.28,529.2
i-887617,0.172,823.84
i-887618,0.2,47.13
i-887619,0.28,106.06
i-887620,1.28,176.76
i-887621,1.48,235.71
i-887622,0.483,583.41
i-887623,1.37,2946.5
i-887624,0.44,561.01
i-887625,0.21,623.48
i-887626,0.44,561.01
i-887627,0.2,47.13
i-887628,1.25,2592.92
i-887629,0.78,117.85
i-887630,0.2,47.13
i-887631,0.28,529.2
i-887632,0.172,823.84
i-887633,1.25,2592.92
i-887634,0.21,623.48
i-887635,0.483,1295.28
i-887636,0.28,529.2
i-887637,0.188,1354.22
i-887638,0.2,47.13
i-887639,0.28,529.2
i-887640,1.37,2946.5
i-887641,0.166,941.7
i-887642,1.25,2592.92
i-887643,0.2,47.13
i-887644,1.28,176.76
i-887645,0.78,117.85
i-887646,0.44,561.01
i-887647,0.38,35.35
i-887648,0.98,153.21
i-887649,0.495,152.04
i-887650,0.88,106.06
i-887651,0.483,94.28
i-887652,0.483,1295.28
i-887653,0.88,106.06
i-887654,1.25,2592.92
i-887655,1.48,235.71
i-887656,1.37,2946.5
i-887657,0.166,941.7
i-887658,0.21,623.48
i-887659,0.44,561.01
